order_id,product_category,product_id,order_date,delivery_date,amount,qty,valid_delivered_qty
767,2,125,2023-06-16,2023-10-11,1644010.1155238783,31.0,31.0
768,2,124,2023-06-16,2023-09-24,3712280.9060216607,70.0,62.0
769,0,11,2023-06-19,2023-08-12,29317681.519061763,20.0,20.0
770,4,70,2023-06-21,2023-11-02,30890625.05388153,70.0,69.0
771,4,59,2023-06-23,2023-08-28,49619811.432189256,80.0,80.0
772,4,61,2023-04-10,2023-06-28,3725238.8477656874,21.0,21.0
773,4,58,2023-04-10,2023-06-28,8231004.055037959,19.0,19.0
774,2,74,2023-06-29,2023-08-11,521832.18582809943,2.0,2.0
775,0,11,2023-06-30,2023-07-31,14236973.155906519,8.0,8.0
776,2,75,2023-06-30,2023-08-11,870045.2887349167,8.0,8.0
777,0,14,2023-07-04,2023-08-20,43571936.37996219,25.0,25.0
778,4,58,2023-07-04,2023-07-24,26919572.77961772,40.0,40.0
779,4,24,2023-07-05,2023-09-08,13999550.539179487,90.0,90.0
780,2,80,2023-07-05,2023-09-13,14162371.159717849,30.0,30.0
781,4,30,2023-07-14,2023-08-22,800849.5507781703,2.0,2.0
782,4,70,2023-07-14,2024-12-11,22348422.896304082,50.0,50.0
783,4,71,2023-07-14,2023-11-07,32042606.338078372,50.0,49.0
784,4,57,2023-07-14,2023-08-15,5477953.658605661,15.0,15.0
785,4,70,2023-07-14,2023-08-15,514679.7392178639,1.0,1.0
786,4,61,2023-07-14,2024-01-22,15022284.264734203,70.0,70.0
787,4,71,2023-07-14,2024-01-22,32042606.338078372,50.0,50.0
788,0,16,2023-07-17,2023-08-15,50420917.31238175,39.0,39.0
789,4,1,2023-07-18,2023-10-12,1491871.7188199116,4.0,4.0
790,4,1,2023-07-18,2023-10-11,3771010.5221747556,11.0,11.0
791,4,32,2023-07-18,2023-10-12,5558344.848180725,15.0,15.0
792,0,14,2023-07-19,2023-10-24,65141936.55195547,44.0,1.0
793,4,61,2023-07-27,2023-12-27,1619036.7853761057,9.0,9.0
794,4,58,2023-07-27,2023-12-27,3710523.7417062973,12.0,12.0
795,4,71,2023-07-27,2023-12-27,855720.1514150095,2.0,2.0
796,4,47,2023-04-04,2023-07-31,868777.9841801629,2.0,2.0
797,3,73,2023-07-31,2023-08-09,6887712.809839778,1967.0,1967.0
798,4,58,2023-08-03,2023-10-11,4288201.453055727,10.0,10.0
799,4,61,2023-08-03,2024-04-16,1348424.6573965389,9.0,9.0
800,4,58,2023-08-07,2023-10-12,24705795.783779994,50.0,50.0
801,4,0,2023-08-07,2023-12-26,5757385.214693097,37.0,37.0
802,4,0,2023-08-07,2023-12-25,897529.673468913,8.0,8.0
803,4,0,2023-08-07,2023-12-25,115303.30929966444,1.0,1.0
804,4,0,2023-08-07,2023-12-25,2319137.0064807003,24.0,24.0
805,4,1,2023-04-25,2023-08-09,3944081.6448123604,10.0,10.0
806,4,1,2023-04-25,2023-08-08,2366448.9868874163,6.0,6.0
807,4,0,2023-08-10,2023-11-02,16945125.417101964,100.0,100.0
808,0,14,2023-08-10,2023-09-06,20000000.000000004,10.0,10.0
809,0,11,2023-08-10,2023-09-05,24000000.000000004,12.0,12.0
810,0,13,2023-08-10,2023-09-06,78000000.00000001,39.0,39.0
811,0,14,2023-08-10,2023-09-05,4000000.0,2.0,2.0
812,3,73,2023-08-11,2023-08-15,137237542.44567794,38400.0,38400.0
813,0,11,2023-08-15,2024-01-12,3882302.121657041,2.0,2.0
814,0,14,2023-08-15,2023-11-06,41663730.08607556,22.0,22.0
815,4,1,2023-06-14,2023-08-16,4039713.8472035835,10.0,10.0
816,4,1,2023-06-14,2023-08-16,2019856.9236017917,5.0,5.0
817,2,110,2023-08-16,2023-10-20,4296336.1002820125,23.0,23.0
818,4,70,2023-08-18,2023-12-25,9293302.975577336,20.0,20.0
819,4,70,2023-08-21,2024-10-07,46297344.76366502,100.0,100.0
820,2,94,2023-08-21,2023-09-18,4509850.65993375,28.0,28.0
821,0,13,2023-08-22,2024-01-26,27721747.64919364,14.0,13.0
822,4,57,2023-08-22,2023-10-13,5597241.830766412,15.0,15.0
823,4,26,2023-08-22,2023-10-13,691446.7133935044,2.0,2.0
824,4,0,2023-08-23,2023-10-10,8444321.519180818,50.0,50.0
825,4,0,2023-08-28,2024-01-22,8238723.217205232,50.0,50.0
826,4,68,2023-08-28,2023-11-21,39901148.41315927,60.0,60.0
827,0,11,2023-08-29,2024-01-22,26922545.17868189,15.0,15.0
828,0,11,2023-08-29,2024-01-22,48460581.3216274,27.0,27.0
829,0,14,2023-08-30,2024-01-07,131242912.54905699,68.0,68.0
830,4,54,2023-08-31,2024-07-04,16295493.195545401,150.0,134.0
831,4,58,2023-09-04,2024-02-13,25073017.308121786,50.0,47.0
832,0,16,2023-09-01,2023-11-11,72507073.66892272,35.0,35.0
833,0,13,2023-09-01,2023-10-04,97789117.52046594,54.0,54.0
834,0,14,2023-09-01,2023-10-04,3627719.3740883884,2.0,2.0
835,4,58,2023-09-04,2024-07-04,25180911.866294846,50.0,50.0
836,4,58,2023-09-04,2024-07-04,25180911.866294846,50.0,50.0
837,4,1,2023-09-04,2024-01-16,8197039.065298115,24.0,24.0
838,4,1,2023-09-04,2024-01-16,11954015.303559752,35.0,35.0
839,0,17,2023-09-05,2023-10-28,21030569.522310864,11.0,11.0
840,0,17,2023-09-05,2023-11-03,74276147.81288883,37.0,37.0
841,0,16,2023-09-05,2023-11-03,78291074.72169362,39.0,39.0
842,4,37,2023-09-07,2024-01-23,1954733.3719551577,4.0,4.0
843,2,79,2023-09-11,2023-11-03,149522.6176259974,1.0,1.0
844,2,87,2023-09-12,2023-11-01,96285.52945663959,1.0,1.0
845,0,13,2023-09-12,2023-10-19,13685908.615771927,7.0,7.0
846,2,81,2023-09-13,2024-01-18,3991294.399709168,26.0,13.0
847,2,87,2023-09-13,2024-01-27,91383.27735778004,1.0,1.0
848,4,71,2023-09-14,2024-01-17,33651493.35506356,50.0,50.0
849,4,0,2023-09-18,2024-01-19,15764486.28785213,99.0,99.0
850,2,117,2023-09-13,2023-10-26,1458069.6011073932,17.0,17.0
851,2,127,2023-09-13,2023-10-26,130431.52567704344,2.0,2.0
852,4,1,2023-09-15,2024-01-26,5379855.819270993,10.0,10.0
853,4,1,2023-09-18,2024-01-18,3553635.1073185853,9.0,9.0
854,4,61,2023-09-18,2023-12-27,524577.0930246753,2.0,2.0
855,4,71,2023-09-18,2024-01-19,1004402.9622949008,2.0,1.0
856,4,58,2023-09-18,2024-01-17,5407743.191141008,10.0,10.0
857,4,66,2023-09-18,2024-01-15,3569110.5061530657,6.0,6.0
858,4,60,2023-09-18,2024-01-16,10798847.17246312,20.0,20.0
859,4,70,2023-09-18,2024-07-16,35590355.15487139,80.0,78.0
860,4,67,2023-09-18,2023-11-28,15352702.22367001,80.0,80.0
861,0,17,2023-09-18,2023-10-28,18620539.247268204,9.0,9.0
862,4,32,2023-09-19,2023-12-08,13725788.892724445,35.0,35.0
863,4,32,2023-09-19,2024-01-22,12264433.63147488,34.0,34.0
864,0,17,2023-09-18,2023-10-28,6161139.040061168,3.0,3.0
865,4,31,2023-09-19,2024-02-19,3137664.450065301,8.0,7.0
866,4,31,2023-09-19,2024-02-19,4706496.675097952,12.0,12.0
867,4,31,2023-09-19,2024-02-19,1176624.168774488,3.0,1.0
868,4,31,2023-09-19,2024-02-19,7059745.012646928,18.0,18.0
869,4,32,2023-09-19,2024-02-19,392208.069992322,1.0,1.0
870,4,32,2023-09-19,2024-02-19,1176624.168774488,3.0,2.0
871,4,32,2023-09-19,2024-02-19,1568832.2250326504,4.0,4.0
872,2,79,2023-09-21,2023-11-08,148356.84996838833,1.0,1.0
873,4,32,2023-09-21,2024-01-22,4705984.76321981,12.0,12.0
874,4,50,2023-09-21,2024-01-22,1176496.1908049525,3.0,3.0
875,4,57,2023-09-21,2023-11-03,5350322.207015634,14.0,14.0
876,4,72,2023-09-25,2023-11-07,3151355.496104101,8.0,8.0
877,4,71,2023-09-25,2024-01-17,68254148.14991376,100.0,100.0
878,4,72,2023-09-27,2023-10-13,2356649.0949789584,5.0,5.0
879,4,61,2023-09-28,2024-01-29,13617054.66008469,50.0,50.0
880,4,69,2023-09-28,2024-01-15,13804701.223370776,10.0,10.0
881,4,66,2023-09-28,2024-01-15,5615696.38526989,9.0,9.0
882,4,60,2023-09-28,2024-01-17,28409013.477681346,50.0,50.0
883,4,1,2023-09-28,2024-01-15,1108636.1820091298,3.0,3.0
884,4,1,2023-09-28,2024-01-17,2217272.3640182596,6.0,6.0
885,4,1,2023-09-28,2024-01-15,369545.3940030433,1.0,1.0
886,2,83,2023-09-28,2023-11-08,2583943.1971487366,21.0,21.0
887,2,102,2023-09-28,2023-11-08,1546480.289421349,12.0,12.0
888,4,21,2023-10-02,2023-10-05,274748.8383984111,3.0,3.0
889,4,42,2023-10-02,2023-10-05,1076674.0620630686,8.0,8.0
890,0,11,2023-10-02,2023-11-10,26319126.091511562,13.0,13.0
891,0,11,2023-10-02,2023-11-10,54662800.34390863,27.0,27.0
892,0,14,2023-10-03,2023-11-10,69188761.61534096,37.0,37.0
893,2,124,2023-10-05,2023-11-30,4824824.9003139185,45.0,45.0
894,0,13,2023-10-06,2023-11-04,36044634.28675963,17.0,17.0
895,0,11,2023-10-09,2023-11-22,89291838.10475072,46.0,46.0
896,4,1,2023-06-09,2023-10-10,1803403.6142483808,5.0,5.0
897,4,44,2023-10-09,2023-10-10,4431432.877393727,10.0,10.0
898,4,50,2023-09-26,2024-01-09,2318564.558839762,5.0,5.0
899,4,50,2023-09-26,2024-01-09,4216137.196125454,10.0,10.0
900,4,1,2023-09-26,2024-01-09,3914730.070936822,11.0,11.0
901,4,1,2023-09-26,2024-01-09,2327536.9233970754,7.0,7.0
902,2,102,2023-10-10,2023-11-30,5385707.846144052,36.0,36.0
903,2,101,2023-10-10,2023-11-30,11070621.683740554,74.0,74.0
904,2,93,2023-10-10,2023-11-30,10928854.816387659,67.0,67.0
905,2,83,2023-10-10,2023-11-30,12381652.87863135,55.0,55.0
906,2,81,2023-10-10,2023-11-30,14105352.323776713,53.0,53.0
907,2,80,2023-10-10,2023-11-30,17755281.906310808,33.0,33.0
908,0,12,2023-10-11,2023-12-05,69527923.41651051,36.0,36.0
909,2,78,2023-10-12,2024-01-24,115919.91730088159,2.0,2.0
910,4,70,2023-10-13,2024-02-13,19230731.198249064,40.0,40.0
911,4,72,2023-10-13,2023-11-15,1900149.0693899076,4.0,4.0
912,4,72,2023-10-13,2023-11-15,3676285.393718259,7.0,7.0
913,4,66,2023-10-13,2023-11-15,2636265.8000248717,5.0,5.0
914,0,17,2023-10-16,2024-04-09,30326244.91785775,15.0,15.0
915,0,17,2023-10-16,2024-04-09,26282745.595476717,13.0,13.0
916,0,17,2023-10-16,2024-04-09,32347994.57904827,16.0,16.0
917,0,13,2023-10-19,2023-11-30,40261186.84973088,20.0,20.0
918,0,14,2023-10-19,2024-02-05,421621216.36061656,160.0,160.0
919,0,11,2023-10-26,2023-12-08,32348564.1633337,18.0,18.0
920,2,126,2023-10-27,2024-02-04,343541.07971588604,2.0,2.0
921,2,120,2023-11-01,2024-02-08,243421.49768031886,2.0,2.0
922,2,119,2023-11-01,2024-02-08,243421.49768031886,2.0,2.0
923,2,118,2023-11-01,2024-02-28,3651322.4652047832,30.0,30.0
924,2,117,2023-11-01,2024-02-08,2677636.4744835077,22.0,22.0
925,2,112,2023-11-01,2024-02-09,246103.53692890937,2.0,2.0
926,2,111,2023-11-01,2024-02-09,246103.53692890937,2.0,2.0
927,2,109,2023-11-01,2024-02-09,2091880.0638957298,17.0,17.0
928,2,104,2023-11-01,2024-02-09,263201.93768216984,2.0,2.0
929,2,103,2023-11-01,2024-02-09,263201.93768216984,2.0,2.0
930,2,102,2023-11-01,2024-02-08,3948029.065232547,30.0,30.0
931,2,101,2023-11-01,2024-02-08,8817264.912352689,67.0,67.0
932,2,96,2023-11-01,2024-02-09,286673.7865422959,2.0,2.0
933,2,95,2023-11-01,2024-02-08,286673.7865422959,2.0,2.0
934,2,94,2023-11-01,2024-02-09,4300106.798134438,30.0,30.0
935,2,93,2023-11-01,2024-02-09,8743550.489540024,61.0,61.0
936,2,88,2023-11-01,2024-02-08,278624.46444855706,2.0,2.0
937,2,87,2023-11-01,2024-02-08,278624.46444855706,2.0,2.0
938,2,86,2023-11-01,2024-02-09,4179366.966728356,30.0,30.0
939,2,85,2023-11-01,2024-02-09,7522860.540111042,54.0,54.0
940,2,80,2023-11-01,2024-02-08,17739122.946704473,38.0,38.0
941,2,127,2023-11-01,2024-02-08,198490.13048350147,2.0,2.0
942,2,125,2023-11-01,2024-02-08,2977351.957252522,30.0,30.0
943,2,124,2023-11-01,2024-02-09,4763763.131604035,48.0,48.0
944,4,6,2022-06-16,2024-05-20,1723335.0078753384,5.0,5.0
945,4,71,2023-11-02,2024-02-16,2330906.136561689,5.0,5.0
946,4,71,2023-11-02,2024-02-19,6866237.913221867,15.0,13.0
947,4,0,2023-11-02,2024-02-16,5254276.450178121,25.0,23.0
948,4,1,2023-11-02,2024-02-16,795763.5296139282,2.0,2.0
949,4,1,2023-11-02,2024-02-16,2387290.605247934,6.0,5.0
950,4,72,2023-11-04,2024-07-08,16286212.54414656,30.0,29.0
951,0,19,2023-11-07,2024-01-02,37350529.933225006,19.0,19.0
952,4,58,2023-11-10,2023-11-20,9484885.160052687,29.0,27.0
953,4,61,2023-11-10,2023-11-22,18513494.448208418,70.0,70.0
954,4,67,2023-11-10,2023-11-20,4280109.948767922,20.0,20.0
955,4,0,2023-11-10,2023-11-21,3411974.4370613876,30.0,30.0
956,4,58,2023-11-10,2023-11-20,9811950.165571747,30.0,30.0
957,4,58,2023-11-10,2023-11-20,3597715.0607096404,11.0,11.0
958,4,58,2023-11-13,2024-01-10,29823138.44017214,90.0,90.0
959,4,1,2023-11-13,2024-04-04,4495376.548298382,18.0,18.0
960,4,1,2023-11-13,2024-04-04,1997945.1325770584,8.0,8.0
961,4,1,2023-11-13,2024-04-04,749229.424716397,3.0,3.0
962,4,50,2023-11-13,2024-04-03,1248715.7078606614,5.0,5.0
963,4,50,2023-11-13,2024-04-03,249743.1415721323,1.0,1.0
964,4,48,2023-11-13,2024-04-04,206381.80967182864,2.0,2.0
965,4,48,2023-11-13,2024-04-04,722336.3338514003,7.0,7.0
966,4,48,2023-11-13,2024-04-04,206381.80967182864,2.0,2.0
967,4,0,2023-11-13,2024-04-03,928718.1435232289,9.0,9.0
968,4,0,2023-11-13,2024-04-03,206381.80967182864,2.0,2.0
969,4,0,2023-11-13,2024-04-03,103190.90483591432,1.0,1.0
970,4,0,2023-11-13,2024-04-03,103190.90483591432,1.0,1.0
971,0,14,2023-11-13,2024-06-22,32787218.56319715,18.0,18.0
972,4,50,2023-09-26,2024-01-09,2900230.234849775,5.0,5.0
973,4,1,2023-11-30,2023-12-01,2180804.1333444635,6.0,6.0
974,3,73,2023-11-14,2024-02-12,43333667.76253035,17016.0,17016.0
975,4,50,2023-11-20,2023-11-22,5908577.169858303,9.0,9.0
976,4,71,2023-11-20,2023-11-27,12705961.900180686,15.0,15.0
977,4,32,2023-11-22,2023-11-24,3140572.89291673,6.0,6.0
978,4,32,2023-11-22,2024-01-17,14953819.141891507,50.0,50.0
979,4,61,2023-11-22,2024-03-04,18729680.648841966,90.0,90.0
980,4,37,2023-11-23,2024-05-02,2749344.9902325952,8.0,8.0
981,4,1,2023-11-30,2023-12-01,2544271.488901874,7.0,7.0
982,4,1,2023-11-30,2023-12-01,1817336.7777870528,5.0,5.0
983,4,1,2023-11-30,2023-12-01,363467.35555741057,1.0,1.0
984,4,1,2023-11-30,2023-12-01,363467.35555741057,1.0,1.0
985,4,1,2023-12-04,2024-02-02,378260.8183458813,1.0,1.0
986,4,71,2023-12-04,2024-02-02,1860243.8481774358,4.0,4.0
987,4,0,2023-12-04,2024-02-02,1472046.0501437474,8.0,8.0
988,4,1,2023-12-07,2024-04-16,2423102.13237082,8.0,8.0
989,4,1,2023-12-07,2024-04-16,605775.533092705,2.0,2.0
990,4,1,2023-12-07,2024-04-16,1514438.8327317624,5.0,5.0
991,4,58,2023-12-08,2024-10-07,39488332.22126549,80.0,70.0
992,4,32,2023-09-19,2023-12-08,360718.6362198494,1.0,1.0
993,2,80,2023-12-12,2024-02-09,14134628.593319902,30.0,30.0
994,4,70,2023-12-18,2024-03-01,10175882.903644856,20.0,19.0
995,4,54,2023-12-25,2024-07-03,5311563.50327177,50.0,50.0
996,4,61,2023-08-03,2023-12-26,148417.74565128947,1.0,1.0
997,4,58,2023-07-27,2023-12-27,944732.7104580209,3.0,3.0
998,4,71,2023-07-27,2023-12-27,435748.09073615685,1.0,1.0
999,4,61,2023-07-27,2023-12-27,183209.4774579046,1.0,1.0
1000,4,61,2023-07-27,2023-12-27,366418.9549158092,2.0,2.0
1001,0,14,2023-12-28,2024-02-21,79979295.58319223,41.0,41.0
1002,4,71,2023-09-18,2024-01-18,466106.03227438923,1.0,1.0
1003,4,71,2023-12-04,2024-02-02,929359.2734138445,2.0,2.0
1004,4,0,2023-12-04,2024-02-02,183854.88130140328,1.0,1.0
1005,4,0,2023-12-04,2024-02-02,367709.76260280656,2.0,2.0
1006,4,0,2023-12-04,2024-02-02,183854.88130140328,1.0,1.0
1007,4,22,2023-12-20,2024-05-03,771148.10169544,8.0,8.0
1008,4,32,2023-12-20,2024-03-12,16448412.01445207,50.0,50.0
1009,4,37,2023-12-20,2024-03-12,5675877.705652051,15.0,15.0
1010,4,26,2024-01-11,2024-07-11,2604697.7690458684,10.0,10.0
1011,4,1,2023-09-04,2024-01-16,621657.0026845206,2.0,2.0
1012,2,117,2024-01-16,2024-03-23,5699775.440243444,46.0,46.0
1013,2,109,2024-01-16,2024-03-15,1305441.0180775854,10.0,10.0
1014,4,1,2023-09-18,2024-01-18,722033.7127773473,2.0,2.0
1015,4,1,2023-09-18,2024-01-18,722033.7127773473,2.0,2.0
1016,4,32,2023-09-21,2024-01-22,5410779.543297741,15.0,15.0
1017,2,80,2024-01-25,2024-05-30,18244596.493427508,38.0,38.0
1018,2,81,2024-01-25,2024-05-30,12623841.765386375,53.0,53.0
1019,2,83,2024-01-25,2024-05-30,12088569.88019263,60.0,60.0
1020,2,86,2024-01-25,2024-05-29,4256610.439562125,30.0,30.0
1021,2,85,2024-01-25,2024-05-30,7661898.791211826,54.0,54.0
1022,2,87,2024-01-25,2024-05-30,283774.0293041417,2.0,2.0
1023,2,88,2024-01-25,2024-05-29,283774.0293041417,2.0,2.0
1024,2,93,2024-01-25,2024-05-31,8905075.289274348,61.0,61.0
1025,2,94,2024-01-25,2024-05-30,4379545.224233286,30.0,30.0
1026,2,95,2024-01-25,2024-05-29,291969.6816155524,2.0,2.0
1027,2,96,2024-01-25,2024-05-30,291969.6816155524,2.0,2.0
1028,2,101,2024-01-25,2024-05-31,8860463.69621189,67.0,67.0
1029,2,102,2024-01-25,2024-05-30,4020985.828316753,30.0,30.0
1030,2,103,2024-01-25,2024-05-29,268065.7218877835,2.0,2.0
1031,2,104,2024-01-25,2024-05-30,268065.7218877835,2.0,2.0
1032,2,110,2024-01-25,2024-05-30,3759748.8218290084,30.0,30.0
1033,2,109,2024-01-25,2024-05-30,8396772.368751453,67.0,67.0
1034,2,111,2024-01-25,2024-05-30,250649.92145526726,2.0,2.0
1035,2,112,2024-01-25,2024-05-29,250649.92145526726,2.0,2.0
1036,2,117,2024-01-25,2024-05-29,5082317.6189029915,41.0,41.0
1037,2,118,2024-01-25,2024-05-31,3718768.9894412137,30.0,30.0
1038,2,119,2024-01-25,2024-05-29,247917.93262941425,2.0,2.0
1039,2,120,2024-01-25,2024-05-29,247917.93262941425,2.0,2.0
1040,2,124,2024-01-25,2024-05-30,7277724.172557586,72.0,72.0
1041,2,125,2024-01-25,2024-05-31,3032385.0718989945,30.0,30.0
1042,2,126,2024-01-25,2024-05-30,202159.00479326627,2.0,2.0
1043,2,127,2024-01-25,2024-05-29,202159.00479326627,2.0,2.0
1044,4,15,2024-01-26,2024-02-19,523831.9992863917,2.0,2.0
1045,0,14,2024-01-26,2024-03-25,47415896.8673904,24.0,24.0
1046,4,1,2024-01-26,2024-07-08,3762423.3348745084,13.0,13.0
1047,4,1,2024-01-26,2024-07-08,2025920.2572401199,7.0,7.0
1048,4,1,2024-01-26,2024-07-08,1447085.898028657,5.0,5.0
1049,4,37,2023-11-23,2024-05-02,4240855.167449963,12.0,12.0
1050,4,23,2023-12-20,2024-05-03,96393.51271193,1.0,1.0
1051,4,56,2022-11-09,2024-10-04,81626258.95865004,295.0,196.0
1052,0,11,2024-02-16,2024-03-25,22418222.251759723,13.0,13.0
1053,2,79,2024-02-22,2024-07-14,277613.924843712,2.0,2.0
1054,4,32,2024-02-29,2024-07-10,5467473.897167853,12.0,12.0
1055,4,37,2023-12-20,2024-03-12,1891959.23521735,5.0,5.0
1056,4,48,2023-12-20,2024-03-12,192787.02542386,2.0,2.0
1057,4,71,2024-03-20,2024-07-18,383710.55207983986,1.0,1.0
1058,4,61,2024-03-20,2024-07-19,1204260.8096044203,8.0,8.0
1059,2,80,2024-03-21,2024-05-09,4488645.410590079,16.0,16.0
1060,2,126,2024-03-25,2024-08-29,90147.61235312329,1.0,1.0
1061,2,127,2024-03-25,2024-09-08,201225.65881526124,2.0,2.0
1062,2,83,2024-03-27,2024-05-29,8358905.941896378,55.0,55.0
1063,2,126,2024-03-29,2024-05-21,127305.71600006033,2.0,2.0
1064,2,127,2024-03-29,2024-05-19,127305.71600006033,2.0,2.0
1065,2,85,2024-04-01,2024-06-07,1823238.9110754388,17.0,17.0
1066,2,74,2024-04-02,2024-06-04,6835093.1151219895,25.0,25.0
1067,4,0,2023-12-20,2024-05-03,96393.51271193,1.0,1.0
1068,4,0,2023-12-20,2024-05-03,289180.53813579,3.0,3.0
1069,4,48,2023-12-20,2024-05-03,481967.56355965,5.0,5.0
1070,4,37,2022-11-21,2024-04-04,8957427.317086922,16.0,16.0
1071,4,70,2024-04-05,2025-02-17,50387033.08740275,100.0,100.0
1072,0,14,2024-04-05,2024-09-16,39041534.50558949,19.0,19.0
1073,2,117,2024-04-08,2024-06-03,92254.1103338362,1.0,1.0
1074,2,125,2024-04-08,2024-06-03,691905.3381733843,9.0,9.0
1075,2,112,2024-04-08,2024-06-03,98167.83117292495,1.0,1.0
1076,2,94,2024-04-08,2024-06-03,2552363.6104960493,26.0,26.0
1077,2,83,2024-04-08,2024-06-04,7983523.13276982,60.0,60.0
1078,2,118,2024-04-08,2024-06-04,369016.4413353448,4.0,4.0
1079,2,104,2024-04-08,2024-06-03,100533.25426450885,1.0,1.0
1080,2,111,2024-04-08,2024-06-03,201066.5085290177,2.0,2.0
1081,2,110,2024-04-08,2024-06-03,2483762.7524172775,30.0,30.0
1082,2,126,2024-04-08,2024-06-04,149025.89563313988,2.0,2.0
1083,2,109,2024-04-08,2024-06-03,2748699.2728418987,28.0,27.0
1084,2,95,2024-04-08,2024-06-04,196335.6623458499,2.0,2.0
1085,2,124,2024-04-08,2024-06-04,2263774.490256879,33.0,33.0
1086,2,86,2024-04-08,2024-06-04,2838586.002762602,30.0,30.0
1087,2,85,2024-04-08,2024-06-04,2933205.536188023,31.0,31.0
1088,2,81,2024-04-08,2024-06-04,8203958.806014221,53.0,53.0
1089,2,88,2024-04-08,2024-06-03,189239.0668508402,2.0,2.0
1090,2,127,2024-04-08,2024-06-03,149025.89563313988,2.0,2.0
1091,2,119,2024-04-08,2024-06-03,201066.5085290177,2.0,2.0
1092,2,86,2024-04-09,2024-06-18,2189688.5912388735,20.0,20.0
1093,2,110,2024-04-09,2024-06-18,2313968.213984864,23.0,23.0
1094,2,125,2024-04-09,2024-06-18,1408502.3911212212,17.0,17.0
1095,0,14,2024-04-09,2024-06-21,67670804.3120269,33.0,33.0
1096,0,17,2024-04-10,2024-10-13,24224916.52448947,12.0,12.0
1097,0,17,2024-04-10,2024-09-20,38356117.83044166,19.0,17.0
1098,0,17,2024-04-10,2024-10-15,48449833.04897894,24.0,24.0
1099,0,18,2024-04-10,2024-09-16,58543548.26751622,29.0,27.0
1100,0,18,2024-04-10,2024-09-20,18168687.393367104,9.0,9.0
1101,0,19,2024-04-10,2024-10-13,102955895.22908026,51.0,51.0
1102,0,19,2024-04-10,2024-10-14,84420163.64594816,40.0,40.0
1103,0,19,2024-04-10,2024-10-13,111856716.83088131,53.0,53.0
1104,0,11,2024-04-16,2024-07-12,3791981.3855605917,2.0,2.0
1105,1,36,2024-04-19,2024-06-26,1332178.3149175632,1.0,1.0
1106,2,119,2024-04-23,2024-07-04,101381.71404072423,1.0,1.0
1107,2,119,2024-04-23,2024-07-04,101381.71404072423,1.0,1.0
1108,2,93,2024-04-23,2024-07-04,224709.508522115,2.0,2.0
1109,2,93,2024-04-23,2024-07-04,449419.01704423,4.0,4.0
1110,2,95,2024-04-23,2024-07-04,112354.7542610575,1.0,1.0
1111,2,118,2024-04-23,2024-07-04,186065.39480596973,2.0,2.0
1112,2,118,2024-04-23,2024-07-04,186065.39480596973,2.0,2.0
1113,2,117,2024-04-23,2024-05-09,5920134.573334366,43.0,43.0
1114,2,122,2024-04-25,2024-07-07,1695405.2645909055,12.0,12.0
1115,2,121,2024-04-25,2024-07-07,5227499.565821959,37.0,37.0
1116,2,113,2024-04-25,2024-07-07,5989724.7356698625,42.0,42.0
1117,2,106,2024-04-25,2024-07-07,4889570.841192792,32.0,32.0
1118,2,105,2024-04-25,2024-07-07,6875958.995427364,45.0,45.0
1119,2,98,2024-04-25,2024-07-07,4332848.172199413,27.0,27.0
1120,2,92,2024-04-25,2024-07-07,323313.9244218821,2.0,2.0
1121,2,91,2024-04-25,2024-07-07,323313.9244218821,2.0,2.0
1122,2,90,2024-04-25,2024-07-07,4688051.904117291,29.0,29.0
1123,2,89,2024-04-25,2024-07-07,5173022.790750113,32.0,32.0
1124,2,84,2024-04-25,2024-07-06,399491.7984399451,2.0,2.0
1125,2,82,2024-04-25,2024-07-06,472422.0835893074,2.0,2.0
1126,2,81,2024-05-02,2024-09-04,5753784.7856068555,37.0,37.0
1127,2,81,2024-05-02,2024-07-08,1373593.0162182103,9.0,9.0
1128,2,83,2024-05-02,2024-09-04,7215629.063922318,55.0,55.0
1129,2,93,2024-05-07,2024-09-16,5690226.353939854,38.0,38.0
1130,2,120,2024-05-07,2024-09-16,138890.47121982224,1.0,1.0
1131,2,94,2024-05-07,2024-09-16,1647170.7866667996,11.0,11.0
1132,2,118,2024-05-07,2024-09-16,2263183.678402998,18.0,18.0
1133,2,95,2024-05-07,2024-09-16,156632.57766975524,1.0,1.0
1134,2,96,2024-05-07,2024-09-16,313265.1553395105,2.0,2.0
1135,4,72,2023-11-04,2024-07-05,532305.0384560406,1.0,1.0
1136,0,16,2024-05-17,2024-07-12,122776054.51332733,109.0,109.0
1137,1,36,2024-06-02,2024-08-02,1184396.1359067068,1.0,1.0
1138,2,85,2024-06-03,2024-07-18,3228691.095661057,36.0,36.0
1139,2,86,2024-06-03,2024-07-18,3587428.209071184,40.0,40.0
1140,2,93,2024-06-03,2024-07-18,3414216.2976626274,37.0,37.0
1141,2,102,2024-06-03,2024-07-18,1948589.7306091813,23.0,23.0
1142,2,109,2024-06-03,2024-07-18,4594588.6652815305,58.0,58.0
1143,2,111,2024-06-03,2024-07-18,79217.04595312984,1.0,1.0
1144,2,117,2024-06-03,2024-07-18,2742376.997204929,35.0,35.0
1145,2,118,2024-06-03,2024-07-18,1567072.5698313883,20.0,20.0
1146,2,124,2024-06-03,2024-07-18,2172320.60038926,34.0,34.0
1147,2,125,2024-06-03,2024-07-18,830593.1707370698,13.0,13.0
